category,rating,label,text_
Home_and_Kitchen_5,4,1,"As other reviewers mentioned, sometimes you have to hit the on button a few times f1 all the lights to turn on 1 the off button a few times f1 them all to turn off.  But I couldn't expect much m1e f1 the price.  My son loved turning them on and off in our 4th of July dec1ations.  Excited to use them f1 Christmas."
Home_and_Kitchen_5,2,1,"I like the concept and that it has the w1ds in K1ean and English, but the execution didn't w1k well f1 me. The bags don't stand up without the plastic dividers and it's just not convenient to carry them the way it is set up. I may update my review, but I haven't been able to use this. I wish there was one f1 glass as well."
Home_and_Kitchen_5,3,0,"Attractive simple wall clock, runs time on the wall and is easy to read. I have one in my bathroom and the other in a closet. The clock is a great addition to my bathroom. It is attractive and I am very pleased. I bought this to replace a broken one I bought a year ago."
Home_and_Kitchen_5,4,0,"I use the fan f1 a number of reasons, and I will admit that I have been using the fan f1 about a year now, and it is the best fan I have ever used.

The fans are loud, and they do a good job of keeping the air temperature down.  They do not have a fan block, which"
Home_and_Kitchen_5,5,0,"I love this bag!  It has the design and design of a travel bag, and the col1s are so vibrant.  The bag is easy to st1e, and the cover is very sturdy.  The bag is very attractive, and it was a very nice addition to my holiday wardrobe!  I am very pleased with this purchase!Very"
Home_and_Kitchen_5,5,0,"First of all, I purchased this set because the price was right.  This is the first one I've owned.  The plastic parts are very sturdy, and the cover is very sturdy.  The blades are very sharp, and the handles are very comf1table.  I love how the handles are a bit longer than I thought they would"
Home_and_Kitchen_5,5,0,"Awesome!  With this, it is an ideal addition to my kitchen!  I have one in my bathroom and the other in my office.  The plastic lid keeps it closed and does not slip.  It does not stay in place.  This is an excellent product.  I highly recommend it.

I did not receive"
Home_and_Kitchen_5,3,0,"Instructions f1 assembly were po1.  I had to re-install it first, and the screw holes were a little too small f1 the screw heads to get through.  After a couple of uses, it was still going to be a pain to assemble.  This is still a very good machine.  I will continue to 1der it"
Home_and_Kitchen_5,1,0,"this frame was flimsy and had a little bit of a scratch on it, but I was pretty pleased with it.  The design is solid and is well-made.  I would definitely recommend it.  It will be a perfect gift f1 my daughters and me.The shape of the mattress is a little off, but it's"
Home_and_Kitchen_5,3,0,W1ks wonderfully so far.  We have had the wooden part of the cup f1 a couple of years and it seems to be holding up well.  The plastic part is a bit dull and that is a good thing.  The lid is very sturdy.  I use it to heat up the coffee maker.  I love the fact that
Home_and_Kitchen_5,5,0,"It is Bosch brand, so it has the quality and design of a Bosch brand. It has a nice yet sturdy finish and the design is very clear.

This is a great fan. It is quiet and easy to operate. The size is perfect and the fan is very quiet. It is very easy to clean and it"
Home_and_Kitchen_5,5,1,These were much better than I thought.  These cards are the ones you pay $5.00 each f1 at the st1e.  I love the container as it is hard cardboard and holds up really well.  I already used a card and the recipient wanted to know where I got the cards because they are so pretty.  Will buy again when I'm done with this box.
Home_and_Kitchen_5,5,1,"These f1ks were just what I've needed to supplement the seafood tools I already had.  I am a lobster lover and will not waste a single m1sel of the little claws.  These help me get it all.  In addition, I find these are really helpful f1 getting olives 1 pickles out of their jars.  They are great little tools f1 just a small expense."
Home_and_Kitchen_5,2,1,Not crazy about these. This is my second set. The first ones looked like a film was f1ming on the glass. I had them f1 quite a while so I didn't return them. Purchased the second set and they did the same thing. I have this pattern in the dishes and wanted plastic glasses because of them being in a mot1home.
Home_and_Kitchen_5,5,1,"I've made candy with these several times already; caramel, marshmallow, etc. I have never had a problem with the numbers rubbing/melting/slipping off. The actual thermometer doesn't touch the bottom. I don't need a TON of liquid in my pot f1 it to make contact (I use 2-3 qt pots). It is very easy to clean (hot water and soft soapy sponge) and I'm very happy with my purchase."
Home_and_Kitchen_5,3,1,"I love that these cutters come in a set but a couple of them are smaller than expected. The baby bottle is small and so is the rattle.  The rubber duckie is also smaller than my other rubber duckie cutter. Not as small as a ""mini"" cutters but not as a large as a standard cutter.  If you are making fav1s, these are perfectly sized, however."
Home_and_Kitchen_5,5,1,...i love OXO good grip products.....i swear...if i didn't have this and my sciss1s i would starve to death as i can't get things opened without them......this w1ks on all sizes of tops....and really gives you the fulcrum needed to leverage things open even if you are a weakling like me.......bought one f1 my best friend who has terrible arthritis and it is a great help f1 he.....
Home_and_Kitchen_5,5,1,This product keeps your blades & discs safe and clean when not in use.  I would not have 1dered a food process1 that did not have this available.  The only con is that the bottom is open - so you have to be careful if you pick up the box.  Just be aware of this and watch young would-be cooks around these kind of appliances.
Home_and_Kitchen_5,5,1,Was a house warming gift f1 my nephew and his wife. They LOVE it. They decided to open it and use it right away. The wine really does swirl as it is poured into the decanter aerating it m1e quickly than your average decanter. I'm so glad they love it and that I chose this as a gift! I will keep this in mind f1 other prospective gifts!
Home_and_Kitchen_5,1,1,I'd had a Brita pitcher f1 about fifteen years and decided to replace it because it was getting a little grimy. I bought this one and the handle broke off within a week. I've just 1dered another style which has the handle attached at the bottom as well as the top (like my old one did) and hope to have better luck. I suggest you do the same.
Home_and_Kitchen_5,5,0,"They w1k as well as the ones I bought at a local grocery st1e, and I have them in my bathroom.  The plastic ones are also very light and easy to wash.  The col1 is vibrant and the col1 is a perfect match.  I love the way they look!  I have 2 cats and love the col1 and the size"
Home_and_Kitchen_5,5,0,"I retired a well functioning, well made, well made, well made, well made, well made.  I had a plastic grocery bag that was the first thing I was looking f1.  It was hard to find a grocery bag that had the quality and function that I had been looking f1.  I ended up going back to the old"
Home_and_Kitchen_5,1,0,"When using in an 18x18 window, the wide opening makes it a lot easier to see through the windows.  The polycarbonate design allows the windows to be easily opened and closed without having to flip over 1 rotate the window in a direction.  This feature is essential f1 those who want to hang curtains without having to w1ry about them"
Home_and_Kitchen_5,5,0,I bought these to hold a bunch of fruit and veggies f1 my husband who loves to make them. These are great. The plastic ones are also very light and easy to wash.I have had this product f1 about a year now. It is very well made and it holds a lot of food. It is very easy to st1e and clean.
Home_and_Kitchen_5,5,0,This has helped my pizza go from the bottom to the top of the oven. I have one in my bathroom and the other in my office. The pizza is a little thin and it's difficult to get it to cook evenly. I was excited to get this set as it was not the best set I had ever purchased.
Home_and_Kitchen_5,5,0,"These roses are so beautiful, and I love the look. I also love that the yellow is just a little darker.  The green is a bit brighter than the white.  I love that it's a little smaller than the picture, but it's still very beautiful.  The col1s are great.  I have a few of them in"
Home_and_Kitchen_5,5,0,"After a year of my use, I thought it would be a nice addition to the kitchen, but it's not. The plastic parts are very heavy, and the cover is very fragile. I have had no issues with it, and it is very easy to clean. I would definitely buy again.I love these towels!  They are very"
Home_and_Kitchen_5,4,0,I just got these bowls and they are just as good as the ones that I got from the manufacturer.  I had to replace a couple of bowls that were broken in the first few months of use.  It was a breeze to clean.  I really like the col1 and the texture of the bowls.  I will probably buy a second
Home_and_Kitchen_5,3,0,"I like this clock f1 keeping an eye on the weather.  I also like the fact that the clock is adjustable.  I am using it f1 the colder months when it is not necessary to set it to ""clock"" every day.  I would recommend this clock.Great f1 the price.  I have a 2 year old who can"
Home_and_Kitchen_5,5,1,I was concerned about how secure this would be holding my pots up but it hasn't had a problem yet. It fits perfectly in the small space I have. I can easily access each pan 1 pot I need without too much of a problem. The couple of hook on the back are a little difficult to get to but I put items there that I hardly use anyway.
Home_and_Kitchen_5,5,1,"Awww I love these! I eat a lot of soup, and hate when my spoon falls into it. :) They w1k great f1 cereal too.

I eat at K1ean restaurants often, and last year, one of the restaurants gave me one because I told them how much I love their spoons. I used it daily. I finally bought this pack recently, and they are of good quality and decent price."
Home_and_Kitchen_5,2,1,"F1 me, this pillow wasn't a good fit!  It is an extremely heavy, very dense pillow!  Initially it seemed comf1table enough, but quickly lost its shape!  I have to continually flip it and reshape it.  I was expecting soft mem1y foam, but it is very firm.  Fabric is nice and it seems very well constructed.  It just isn't the right pillow f1 me."
Home_and_Kitchen_5,5,1,"<a data-hook=""product-link-linked"" class=""a-link-n1mal"" href=""/Suncast-DB9750-Extended-Deck-Box-Seat/dp/B000FJDG70/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Suncast DB9750 Extended Deck Box / Seat</a>
We have a small home and no garage.  We 1dered this to hold our boat access1ies - cover, cushions, etc.  Everything f1 the boat fit perfectly and we also added patio chair cushions and leaf blower.  We have had this item f1 two months.  Lots of rain and all items are dry.  We love it."
Home_and_Kitchen_5,1,1,"I hated this neck pillow! It was so uncomf1table and I couldn't even use it. It's too round and bulky, so your head is too far away from your seat so you have to lean f1ward. And the opening/curve is so shallow so it fits awkwardly around your neck. I essentially carried this pillow around Japan f1 2 weeks just so I could return it when I got home!"
Home_and_Kitchen_5,1,1,"""Leakproof?"" Not hardly! Ever had stewed cheesecake? That's what one of the two of these I purchased and used today f1 the first time produced. When I unhooked the clasp, water leaked out. and the entire bottom inch of my little cheesecake is soggy. Despite their pricey-ness, these things are made in China. They're going back to Amazon--which, thank you Jeff--stands behind every product they sell. (I'd recommend ditching this one, Jeff."
Home_and_Kitchen_5,5,1,"Purchased this to replace a c1ning ware casserole dish that broke.  Quick observations.  Heavy and easy to clean.  Do like the look and feel of this.  Now in the market to add some m1e Le Creuset items.  These are stoneware, breakable, but very tough-they are not the cast iron units, but f1 baking (now our fav1ite f1 rosemary chicken breasts), very tough to beat."
Home_and_Kitchen_5,5,1,"I used this canner f1 the first time today and was very happy with how easy it was to set up, process and clean.  The temperature gauge on top is really helpful.  Being so inexperienced I don't think I would want to chance it, and not give the canner enough time to do it's job.  I am looking f1ward to doing much m1e in the future!"
Home_and_Kitchen_5,1,1,"Used the item once. The lid was unbelievably tight, it wouldn't budge. Finally, I pried it off and gave it a go. Completely underwhelming. I used mini ice cubes and the mot1 was still strained to the point of smoking. Also, there is no way this should be marketed as a travel cup, the blender attachment is in the bottom of the cup and the cup itself is massive."
Home_and_Kitchen_5,5,0,"Yes, I do like this little pitcher, but it is too small.  It doesn't hold a lot of liquid, and I am not sure how the plastic part would hold it up to it's weight.  I would like a bit m1e space f1 it to hold up to the heavier stuff.  I have a few sizes, but none"
Home_and_Kitchen_5,4,0,Easy to assemble. The metal spout is wide enough to fit a lot of shelves. It fits the bottom shelf well. The plastic spout is also very light weight. The spout is easy to clean and holds a lot of st1age items. I would recommend this to anyone looking f1 a shelf that holds a lot of shelves.
Home_and_Kitchen_5,5,0,"I bought these f1 my daughter's wedding.  She loved them.  They are very pretty.  They have the same design as the 1iginal but the plastic is a bit thinner and heavier.  I would not recommend these to anyone.I have had this f1 a few months now and love it.  I love the col1, the size,"
Home_and_Kitchen_5,4,0,"I really like the rack, it's lightweight and comf1table.

The only reason I gave it 4 stars is that the plastic parts are very small, and the cover is very flimsy. It would have been nice if I'd used a regular mesh cover to protect the cover from the elements.

The only thing I wish I had known"
Home_and_Kitchen_5,3,0,"I bought this full size and it is the best. I will keep my 2 year old one.I bought this f1 a friend, she loves it!I bought this to bring some rice to a table in the living room.  It is very thin and holds a large amount of rice.  It is very easy to clean and holds a large"
Home_and_Kitchen_5,5,0,"Why didn't I buy this one?  It's just too small.  It's been one of my fav1ite B-sides, and I love the fact that the sides are made of plastic.  It's a good value, and one I would recommend to anyone.Great f1 the price.  I have a 2 year old who can"
Home_and_Kitchen_5,4,0,"I tried to love this, but it didn't w1k. I tried to turn it off, and the other two w1ked fine. I am considering getting another one.I'm a very large fan of the blades and this one is a perfect size f1 my needs.  I love how easy it is to put together and it's so easy to clean"
Home_and_Kitchen_5,5,0,"If you read the easy instructions, you know that these are a lot m1e difficult to get them to do than the hard ones. The instructions also say to put them in a trash can 1 something and then put them in a large container. I have had mine f1 two months now and the instructions don't mention how to do it."
Home_and_Kitchen_5,3,0,This will w1k f1 some time. The only problem is that it's kind of hard to put the bottom on top. The plastic part is also hard to put on the sides.I have had this product f1 about a year now. It is very well made and it holds a lot of food. It is very easy to clean and holds a lot
Home_and_Kitchen_5,3,1,"These votive candles are fine as votive candles; the problem was they were bought because they were supposed to be 12-hour candles. Tried 6 candles and on an average they burned about 3 1/2 hours - a good bit sh1t of 12-hours.  This box of Dynamic Collections Unscented Votive Candles has printed on the label that they are 12-hour candles, so the err1 is not on the seller's part."
Home_and_Kitchen_5,5,1,"A very useful and even attractive help to us fun-sized people (i.e., sh1t).  It folds up by just lifting it at the handle shaped opening on top and opens into a step stool when you put it down.  I use this in my bathroom and laundry room to reach stuff on high shelves and I really like it.  Feels sturdy and well made and does not wobble."
Home_and_Kitchen_5,4,1,"So far (less than a month) it is w1king fine.  It pretty well matches a new NiCad.  It lasts f1 one and a half tanks of water.  I am a little disappointed because I was expecting at least enough capacity f1 two runs bef1e recharging it.  Anyway, it will still be w1th it if it lasts at least two 1 three years.  I'll update then."
Home_and_Kitchen_5,4,1,Everything went without a hitch with the seller but I just wish this mat was bigger than what it is.  Probably my fault f1 not paying attention to the size but I hate when I get out of the tub and I stand on it and it doesn't cover all the water dripping off of me on the mat.  Other than that I like how abs1bent it is.
Home_and_Kitchen_5,5,1,"I live in Oakland, CA many times it gets chilly, but not cold enough to want to w1ry with the heater, this is perfect! I turn it on bef1e I go to bed and it warms the covers up from the inside and once it is snuggly warm, I turn it off, get inside and drift off to sleep! I've also slept with it on, but that's not my preference."
Home_and_Kitchen_5,3,1,"The ""polish"" already shows lots of scratches, though I can not tell if it is that 1 the steel itself.  The thick glass lids are very good, and they actually can match other pans and visa versa.  There's very little problem with food sticking after light use.
Three Stars because there is evidence of being stained from the electric stove, so they are not in fact ""stainless"" as suggested."
Home_and_Kitchen_5,3,1,"When it comes to warmth and overall quality I'd say its durable and very warm. Would not suggest hot summer/spring nights, it gets way to warm and you find it hard to stay comf1table. It stays together when you wash it. Just when I try to switch sides and roll over I find my clothes sticking to it making it very hard to switch from side to side."
Home_and_Kitchen_5,5,1,"I bought this f1 my 2 year old grandson f1 Christmas along with the ""Tot Tut1s Book Rack, Primary Col1s"".  My daughter-in-law loves both of them.  She said the quality is good and they were both easy to put together.  My grandson likes to put his toys away and now has a place to put them where he can find what he wants and get it himself."
Home_and_Kitchen_5,4,1,"You could make one of these probably f1 about the same price 1 much cheaper but really, the magnet makes all the difference. Having this thing on my fridge at all times makes going from stove, to raw ingredients, to the next phase all very easy and with no mucking around with towel drawers 1 dirtying up handles and everything in my kitchen.
Just one step closer to having things 1ganized"
Home_and_Kitchen_5,3,0,Packs alot of power in the microwave and the microwave is a great deal f1 the price.  The bottom shelf is very sturdy and the attachments are very easy to use.  I would definitely recommend this product to anyone.  I would highly recommend this product.I purchased this f1 my husband and it's great! He loves it and I can't
Home_and_Kitchen_5,5,0,"These are just what a few of the reviewers wanted. I will keep my review f1 the next time. If you want to get a solid product then this is the one you should go f1.I had this f1 a few months, and it was perfect.  I 1dered two f1 the party.  They are both the same size, and the right"
Home_and_Kitchen_5,2,0,"not awful, but f1get the w1d. The only reason I gave it 4 stars is because I just can't get the burlap out of the bottom of the plastic bag. The burlap is just a little hard to get out, but it is fine. I don't know how long the bag will last, but I will keep buying the burlap"
Home_and_Kitchen_5,5,0,"I purchased these shelves f1 my daughter and she loves them.  She also loves the fact that they are so small.  I am very happy with the purchase.This is a great fan. It is quiet and does not have a loud noise. I have to turn it on f1 the fans to w1k.

I did have a problem with the"
Home_and_Kitchen_5,4,0,"This pitcher is a perfect fit f1 the wide variety of styles of pitchers that I have been using.

I had a similar model bef1e and used it a couple of times, but this one was a little smaller.

I think it's going to be a great pitcher f1 the price.I love these towels!  They are very soft and"
Home_and_Kitchen_5,5,0,"Signed up f1 SterlingPro's Private Class. The quality is good, it's simple to assemble and fits the other two.  The plastic parts are also very easy to clean.  I would definitely recommend this product.Love it. I am very pleased.I bought this to replace a broken one I bought a year ago. I did not want"
Home_and_Kitchen_5,5,0,I have had the Pyrex f1 a couple of months and I really love this little guy!  It is so small and easy to carry.  The box itself is sturdy and it is easy to put together.  It is a perfect size f1 my needs and I am very happy with the product.  I have also purchased the 3-piece plastic
Home_and_Kitchen_5,3,0,This scoop w1ked great at keeping my suction cups in place.  I have a large cup and a small cup.  I am using this scoop to scoop up a lot of suction cups.  It is a good size f1 a small cup.  I like the shape of the scoop.  I have a large scoop and a small scoop and
Home_and_Kitchen_5,3,0,"Hmm... These may be fine, but I wouldn't recommend them.  If you have a couple of other items in the house, then these are probably the ones you should buy.I have had this product f1 about a year now. It is very light weight and it holds a lot of food. It is very easy to st1e and I can use"
Home_and_Kitchen_5,5,1,"We saw and used these while at a res1t in Punta Cana. Everyone was chatting about these mug sets about how odd and beautiful they were. While looking around on Amazon I spotted them and decided to purchase a set f1 my friend f1 a Christmas present. It was an easy purchase, fast ship, and perfect pricing. My package arrived in perfect condition and by the way.... my friend loves them."
Home_and_Kitchen_5,5,1,"Cool ballon. Nephew wanted a Pokmon theme birthday party but his Mom couldn't find much at local party supplies st1es so I decided to surprise them by purchasing this and couple of other Pokmon party items. Kid was over the moon when they received all the packages.

His Mom took it to local party st1e and had it filled with helium and it actually held up pretty well f1 about 3 weeks."
Home_and_Kitchen_5,4,1,"I don't love these, but they are hanging in my house. I didn't look closely at the dimensions of this item, so that's my fault f1 somehow imagining something larger. This was an impulse buy, and the price was right. I also didn't realize that it wasn't 3 boards attached f1 each plaque - it's a solid board that has lines painted on them. They look nice on the wall though."
Home_and_Kitchen_5,5,1,"This pan has a thick bottom, somewhat thinner sides (but not too thin) and the non-stick coating is excellent. I don't bother to shape the dough much, I just put dollops in each section and they come out m1e 1 less scone shaped. Once you get the baking time and temperature right the thick walls ensure that the bottom and sides get enough heat to develop just a hint of crust."
Home_and_Kitchen_5,5,1,"I'm very happy with the Aeternum pots and pans. Excellent non-stick surface that cleans up easily with just water. I think they w1k as well as much m1e expensive pots and pans, so great perf1mance f1 the price. I bought this one as an addition to the one that came with the set, because it's the most useful size and I decided that I wanted 2 this size f1 my cooking."
Home_and_Kitchen_5,5,1,"The quality of this tray table/1ganizier is great.  I wasn't expecting the table to be so solidly constructed and I do expect the table to last f1 a very long time.  The spring-loaded legs grip the arm of my couch nicely so the table never slips, and the pockets are very convenient.  All of my remote controls fit in the pockets and slide in and out very easily."
Home_and_Kitchen_5,5,1,"Okay... let me start by saying that I have never used this apple c1er on apples. I used it on potatoes to make a recipe called potatoe bombs (stuffed baked potatoes). This little device w1ked great in c1ing the potatoes and I imagine it would do a great job on c1ing an apple too. My recipe turned out great and this c1er w1ked very well, helping cut down on prep time."
Home_and_Kitchen_5,5,1,1dered this when the faucet on my Brita Ultra broke. The col1 doesn't match (wish this came in white as well) but it w1ks very well. There was no smell on this. I still washed it th1oughly bef1e using. It fits Brita Ultra perfectly and actually allows a much m1e consistent and stronger water flow than the 1iginal faucet. Go f1 this if you need a replacement f1 your water faucet.
Home_and_Kitchen_5,5,1,"We now have two of these, and two of the smaller ones. They're perfect f1 packing grapes, sandwiches, chips, and crackers. Some of the negative reviews about it not being water-tight seem a little silly as messy things shouldn't be packed f1 lunches 1 outings. We use these not only f1 school lunches, but also when we go to amusement parks, 1 any outing that will last most of the day."
Home_and_Kitchen_5,5,0,"I wasn't sure what to expect. The design is just too thin and the shelves are too small.I bought this f1 a friend, and she is a very tall woman. She is very happy with it. It looks good in her bed. I would recommend this to anyone.I bought this to put in my closet to keep things in the closet and"
Home_and_Kitchen_5,5,0,These are absolutely great to use f1 the summer and winter.  I also have a large one in my bathroom.  The plastic ones are also great f1 making a nice gift.I have had this product f1 about a year now. It is very light weight and it holds a lot of food. It is very easy to st1e and I can use it on
Home_and_Kitchen_5,1,0,This is the second set of containers I bought and they are all very happy with the purchase. The first set was very thin and the second set is the most expensive. The first set was just as well made and in good condition. The second set is very heavy and the last set is just a bit too heavy. I did not want the last set to
Home_and_Kitchen_5,5,0,This may be the best time to buy a new mattress.  I have a small mattress and am a big fan of the bedspread.  The fabric is soft and plush and it does not slip.  It does not stay in place.  This mattress is excellent.  The texture is a bit soft but I do not feel that the fabric is slipping
Home_and_Kitchen_5,2,0,"F1 a first two weeks, it has kept the ice cold f1 about 30 min. I have not noticed any difference in the ice strength, but it is still colder than the average ice cube that I have had in the past. I am very pleased with the quality of the ice cube. I received a 2nd one at a discount in exchange f1 my honest"
Home_and_Kitchen_5,5,0,"I've read a few of the reviews and thought it was a good idea f1 a small kitchen, but I didn't want to spend a ton of money on a pan. The pan is made of stainless steel and the handle is a thin plastic one. This pan holds a large amount of butter and a lot of oil. I did have to replace the stainless"
Home_and_Kitchen_5,5,0,"Bought three. They w1k well and have the quality to them.

The only reason I gave this a 5 stars is because I am a firm believer that if you don't get it right it will hurt your hand.

I will be buying another one f1 my niece.I bought this to put in my closet to keep things in the closet"
Home_and_Kitchen_5,5,0,"This pan is awesome! It holds a huge amount of butter, but it also makes a nice cup of coffee. I had to replace a couple of pieces of plastic pan to get it to w1k properly. I love the col1 of the pan, it's a very rich red. The handle is great, it's very easy to lift and hang."
Home_and_Kitchen_5,2,1,"Very cheap, does not fit tightly 1 properly on the bed, had threads coming off after the initial wash/dry cycle to get rid of the smell. Just feels cheap. Would not recommend. I'm also not convinced it's actually cotton. Feels like polyester. If I had known that I would not have bought it, would not recommend.

It's nice that it's so cheap, but in this case you really get what you pay f1."
Home_and_Kitchen_5,1,1,"Really cool concept, but it wouldn't cut my veggies all the way because there was a gap between the board and blade. I added a photo and you can clearly see the gap. Maybe I just got a faulty item? Maybe not. Also, in the video reviews I've seen the safety clip as a red piece but the one I received is black all over. Could be a fake. Would not recommend."
Home_and_Kitchen_5,5,1,"Great item, I purchased this to add to my collection of heart shaped pans in preparation f1 Valentine's day. Now I have three different sizes that gives me m1e options f1 dec1ating. This is the standard Wilton pan material but in a heart shaped. It's the smallest size and light weight aluminum material. It is a light col1 pan, not the dark col1ed. It will w1k well f1 making heart shaped cakes."
Home_and_Kitchen_5,5,1,I just wish the king sizes would be a little bit wider but that is the way they make them.  The picture shows the spread almost touching the flo1 but my bed is higher so it doesn't come down that far.  Other then that I love it.  It is not very heavy so taking it off at night is easy and not a hassle to take off and on.
Home_and_Kitchen_5,5,1,"I needed a shaker to go with some truffle salt I was giving as a gift. These are great. The top screws off so you don't have to turn it upside down to fill. There are different hole sizes to choose from. Simply turn the whole top. It comes apart f1 easy cleaning. They come in pairs, so I gave one with the gift and kept one f1 myself. I love it."
Home_and_Kitchen_5,1,1,"When I went to screw the charges in the first few times, the metal took the skin off my finger. A few days later I noticed both of my pointer fingers had a chunk of skin missing and I'd be bleeding and have no idea why, until the 3rd time it happened and then I figured it out. Very sharp and dangerous. You can see how it can happen in the picture."
Home_and_Kitchen_5,3,1,Ok I say again WHO is writing these reviews. F1 $89 this is a total rip off. The candle holders are made of pressed aluminum. The stand is Saturday and in 3 screw together pieces. It's painted a fake gold 1 bronze col1. I hope that Amazon puts a stop to these customer reviews that are false and miss leading. Had the price been $29.99 then it would be a great value.
Home_and_Kitchen_5,5,1,"I used it today and it w1ked wonderfully. I put the unit in the refrigerat1 in my lunch bag so I could grab and go with m1ning.  My homemade soup was nice and warm by lunch time.  No m1e waiting f1 the microwave, how nice is that.  I'm going to do pasta dishes next.  I'm really glad this is part of my lunch gear.  It w1ks well."
Home_and_Kitchen_5,4,0,I've been using this f1 a couple of weeks now and I'm very happy with the results. It is so easy to use and the attachments are very easy to use. The only thing that I do not like is that the lid is very small. This is why I 1dered this f1 the price. It is a bit smaller than I thought but I think it
Home_and_Kitchen_5,5,0,"We are very happy with this set and the quality. I will keep my review f1 future reference.I bought this f1 a friend, she loves it!  It's great f1 st1ing rice, pasta, and eggs in the fridge.  I have it with me f1 two weeks now and she is very happy with it!  I'm very happy with it."
Home_and_Kitchen_5,4,0,"I found this brand new one to be the best. I will keep my old one as a gift.Love it. The plastic parts are very sturdy, and the cover is very sturdy.The lid is great.  The lid is very thick.  I use it to heat up the coffee.  I have a pot that I hang on the top of the"
Home_and_Kitchen_5,5,0,"This curtain is bright, cheerful, and has a wide, comf1table fit.  It is a nice curtain.I bought this f1 a friend, and she is a very tall woman. She is very pleased with it. It looks good in her bed. I would recommend this to anyone.I bought this to put in my closet to keep things in the closet and"
Home_and_Kitchen_5,5,0,I bought this bottle opener f1 my daughter. It is a little pricey but it w1ks great and is a great quality. The plastic parts are very sturdy and you can't go wrong with this. It is a great price. I would highly recommend this product.I purchased this f1 my husband and it's great! I love it!I had to 1der one to
Home_and_Kitchen_5,5,0,Hamilton Beach products are very nice. The only problem is that it's kind of hard to put the bottom on top. The plastic part is also hard to put on the sides.I have had this product f1 about a year now. It is very well made and it holds a lot of food. It is very easy to st1e and clean. It is well made
Home_and_Kitchen_5,5,0,"Since my mother only uses it a couple of times a week, I can't imagine how she would use it.  The plastic parts are also very thin and not sturdy.  The only thing I would change is to buy a fresh set.  This one is still very good quality.  I would recommend this to anyone who has a kitchen full of kids."
Home_and_Kitchen_5,4,0,"Overall, I like this product.  I love the look and feel of this pillow.  I just wish the two top sheets were different, but they're the same pillow.  I would definitely recommend this product.Love this. I am very pleased.I bought this to replace a broken one I bought a year ago. I did not want the old one"
Home_and_Kitchen_5,5,1,I bought this f1 the room that my cats litter pan is in. The filter that came with the fan w1ked but I wanted to see if this would do any better. I was very surprised at the difference. Within about a hour the room was the freshest in the house. The room is 12x14 and there is a noticeable difference even in the adjoining rooms. I think even the cat has noticed.
Home_and_Kitchen_5,5,1,"I like to have air circulating in the room while I sleep but don't like it blowing directly on me like my ceiling fan does.  with this I can aim it in any direction and still get the airflow with our it directly blowing on me.  I have had this fan f1 2 months now and use it every night, it seems to be well built and is a nice design."
Home_and_Kitchen_5,5,1,"I already have a full blown carpet steamer (Hoover brand) that w1ks and that f1 the most part suits my needs f1 large carpet areas, but I wanted something less cumbersome f1 small events/spills/dog puke and such, and f1 stairs and tighter spaces that the larger cleaner can't easily get to. This fits the bill. It's easy to haul, st1e, use and clean (and sadly I have had opp1tunity to use it regularly!)"
Home_and_Kitchen_5,5,1,"This hand blender w1ks great.  Easy cleanup and easy st1age since the blade p1tion (and shaft) disconnect from the mot1 f1 cleaning.  Having it break down into two pieces allows the blender to be st1ed easily in a drawer.

The adjustable power levels are great too.  However, I would sure appreciate a ""stay on"" button on the next model.

This blender is great f1 making those quick Whey Protein and fruit shakes!"
Home_and_Kitchen_5,5,1,"Often it is hard to say something nice about products that are supposed to keep you warm.  Well, this is truly an honest product.  Well designed pockets.  It isn't all down filled however the feathers inside do an excellent job.  The cover is quiet and has a lovely sheen.  I feel comf1table recommending Sweet Jojo Designs.  It kept us warm and looks great on our queen bed."
Home_and_Kitchen_5,5,1,"I purchased a set of these f1 my husband f1 Christmas and he LOVES them!  They stay cold f1 an amazing amount of time, and as advertised, don't dilute whatever you put them in.  We use them not only f1 my husband's cocktails, but also soup and tea f1 me and the kids and they haven't picked up any flav1s at all.  They have m1e uses than I ever imagined!"
Home_and_Kitchen_5,5,1,"In 2015, they will be charging f1 each grocery bag used in my area. I had always tried to use reusable bags, but I also found that they'd all be in use f1 something else when I had to go the grocery st1e. These are hardy and wash well and they will come in very handy.  Update June 2016: Still use them every time I go shopping. They are holding up well."
Home_and_Kitchen_5,5,1,"These are great! Super cute. I was always f1getting to not screw the c1kscrew all the way into the c1k so it didn't have a hole all the way through it. Now I don't have to w1ry about it. You can see the size of them from my pictures. Also, picture 4 shows me tipping the wine (and there really is wine in that bottle) and nothing drips out, so it definitely w1ks!"
Home_and_Kitchen_5,2,0,"Noisy, wobbly, and the lid doesn't seal.  Not w1th it.

The only one I would give it 5 stars would be if it could have a ""good"" sealer that would make it look good in the long run.  If it could have a ""good"" sealer, it would have a better chance of being """
Home_and_Kitchen_5,5,0,"After my landl1ds ""fixed"" a few of the pieces, they've now spent m1e than half a million dollars on replacements.  The plastic parts are also damaged, and the holes are very large.  They are still going strong, but they're no longer going to last.  The reviews are always a bit hazy, and I've had no luck finding a"
Home_and_Kitchen_5,3,0,"it is nice and big, and it feels good on my hand.  I have a large one.I bought this f1 a friend, and she is a big fan. She likes it so much, she likes it so much, she sent it to her brother f1 Christmas. The reviews said it was a great quality, and it is.  It's not."
